week,avg_passing_yards,avg_sacks_suffered,avg_passing_air_yards,avg_passing_epa,avg_passing_cpoe,avg_rushing_yards,avg_rushing_epa,avg_receiving_fumbles,avg_receiving_fumbles_lost,avg_def_tackles_solo,avg_def_tackles_with_assist,avg_def_tackle_assists,avg_def_tackles_for_loss,avg_def_fumbles_forced,avg_def_qb_hits,avg_def_interceptions,avg_def_interception_yards,avg_misc_yards,avg_fumble_recovery_opp,avg_penalties,avg_punt_returns,avg_punt_return_yards,avg_kickoff_returns,avg_fg_made,avg_fg_blocked,pst_passing_yards,pst_passing_tds,pst_passing_interceptions,pst_sacks_suffered,pst_sack_fumbles,pst_passing_air_yards,pst_passing_epa,pst_passing_cpoe,pst_passing_2pt_conversions,pst_rushing_yards,pst_rushing_tds,pst_rushing_fumbles,pst_rushing_fumbles_lost,pst_rushing_epa,pst_rushing_2pt_conversions,pst_receiving_fumbles,pst_special_teams_tds,pst_def_tackles_solo,pst_def_tackles_with_assist,pst_def_tackle_assists,pst_def_tackles_for_loss,pst_def_fumbles_forced,pst_def_sacks,pst_def_qb_hits,pst_def_interceptions,pst_def_interception_yards,pst_def_pass_defended,pst_def_tds,pst_def_safeties,pst_misc_yards,pst_fumble_recovery_own,pst_fumble_recovery_opp,pst_fumble_recovery_tds,pst_penalties,pst_timeouts,pst_punt_returns,pst_punt_return_yards,pst_kickoff_returns,pst_fg_made,pst_fg_missed,pst_fg_blocked,pst_fg_long,pst_fg_made_0_19,pst_fg_made_20_29,pst_fg_made_30_39,pst_fg_made_40_49,pst_fg_missed_30_39,pst_pat_made,pst_pat_missed,pst_pat_blocked,pst_gwfg_made,score_diff
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2996.0,4.0,13.0,37.0,1.0,3866.0,-43.46091516173269,1.373345993135437,0.0,2278.0,32.0,3.0,1.0,-15.9615561179097,-1.0,-4.0,0.0,698.0,-2.0,334.0,60.0,13.0,54.0,93.0,15.0,209.0,91.0,-1.0,-2.0,-40.0,-11.0,12.0,0.0,33.0,67.0,35.0,339.0,16.0,49.0,10.0,2.0,50.0,0.0,14.0,6.0,26.0,0.0,36.0,-1.0,2.0,2.0,-7
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4207.0,33.0,8.0,30.0,5.0,2499.0,111.9802491785695,5.923715175174467,-1.0,1510.0,14.0,11.0,3.0,-39.18557149174739,0.0,5.0,0.0,524.0,156.0,470.0,38.0,7.0,45.0,120.0,17.0,130.0,106.0,3.0,0.0,0.0,12.0,8.0,-1.0,74.0,50.0,17.0,68.0,39.0,16.0,0.0,0.0,53.0,1.0,17.0,0.0,0.0,-4.0,49.0,5.0,-2.0,-1.0,18
2.0,-80.0,1.0,-122.0,-20.30958214387723,-3.3007942525248204,-72.0,0.0767853117188099,0.0,0.0,26.0,-9.0,-9.0,2.0,2.0,6.0,-3.0,-57.0,0.0,1.0,1.0,0.0,32.0,-3.0,-4.0,0.0,-44.0,-7.0,11.0,24.0,-1.0,1753.0,-157.1312557117251,-2.9088764044366897,1.0,-567.0,-11.0,1.0,0.0,-59.9896299130331,0.0,-1.0,-3.0,79.0,-30.0,-36.0,12.0,0.0,-11.0,-3.0,-3.0,-143.0,-22.0,-2.0,-2.0,-43.0,0.0,-4.0,1.0,3.0,1.0,-4.0,-170.0,-11.0,-8.0,3.0,2.0,1.0,0.0,-3.0,-1.0,-2.0,2.0,-25.0,-2.0,2.0,1.0,-34
2.0,90.0,1.0,225.0,-11.044468314839731,-6.2954506140488835,-73.0,3.07978300134698,-1.0,0.0,3.0,6.0,-6.0,-2.0,-1.0,-6.0,1.0,20.0,0.0,0.0,6.0,-2.0,-51.0,0.0,1.0,0.0,827.0,-1.0,-4.0,-11.0,-2.0,522.0,86.0583599531129,6.07824193115742,0.0,-255.0,-3.0,-1.0,-1.0,-1.9993787687752016,-1.0,0.0,-2.0,58.0,11.0,-17.0,4.0,-3.0,-11.0,-24.0,-2.0,30.0,9.0,0.0,0.0,0.0,-2.0,-3.0,2.0,19.0,1.0,-13.0,-117.0,5.0,5.0,2.0,2.0,9.0,1.0,-2.0,-1.0,-1.0,1.0,1.0,-2.0,-1.0,-1.0,7
2.0,17.0,0.0,117.0,4.461319314182861,-3.980753159430957,16.0,-7.25565705567715,-2.0,-1.0,-15.0,-4.0,-2.0,5.0,-1.0,0.0,1.0,45.0,0.0,-1.0,1.0,5.0,55.0,-1.0,0.0,0.0,-151.0,-5.0,1.0,-13.0,0.0,-327.0,-10.137669915923697,0.8381200397881399,1.0,490.0,8.0,1.0,0.0,24.077695676534397,0.0,-2.0,2.0,-2.0,-1.0,-131.0,8.0,12.0,0.0,0.0,11.0,46.0,10.0,0.0,0.0,0.0,4.0,10.0,3.0,-19.0,7.0,-15.0,-87.0,0.0,16.0,1.0,0.0,6.0,0.0,1.0,4.0,7.0,0.0,7.0,-2.0,0.0,0.0,-11
2.0,-326.0,5.0,-115.0,-43.9821253961904,-30.03986828401687,-40.0,-14.59675240794613,0.0,0.0,26.0,-1.0,-1.0,4.0,1.0,-2.0,0.0,0.0,0.0,1.0,3.0,1.0,24.0,3.0,-1.0,0.0,-1465.0,-12.0,-1.0,29.0,-2.0,-632.0,-135.133848425558,-1.518363848758,0.0,422.0,2.0,3.0,1.0,3.4387800265315036,0.0,0.0,-1.0,38.0,-64.0,56.0,-4.0,3.0,-17.0,-15.0,0.0,-27.0,3.0,-1.0,0.0,0.0,-1.0,-2.0,0.0,-10.0,4.0,-4.0,-46.0,7.0,9.0,-3.0,-3.0,6.0,0.0,-5.0,3.0,5.0,-2.0,-8.0,-4.0,-1.0,0.0,-11
2.0,71.0,2.0,-70.0,10.373502645267962,6.060697959019587,220.0,-8.80493035670929,2.0,0.0,33.0,-5.0,29.0,6.0,2.0,16.0,-1.0,-20.0,0.0,1.0,3.0,6.0,113.0,0.0,0.0,0.0,2492.0,23.0,20.0,46.0,5.0,3726.0,-97.2793834059803,-9.04759921162696,0.0,2357.0,18.0,11.0,6.0,-35.866007949564995,2.0,1.0,4.0,533.0,11.0,339.0,65.0,18.0,61.0,129.0,12.0,48.0,47.0,0.0,0.0,0.0,15.0,14.0,-1.0,64.0,63.0,53.0,435.0,29.0,24.0,-1.0,-2.0,39.0,-1.0,10.0,12.0,11.0,-1.0,33.0,4.0,2.0,2.0,-7
2.0,-127.0,-2.0,-115.0,-9.10682430116384,4.87821567239184,75.0,10.41574423466227,0.0,0.0,-8.0,2.0,-2.0,2.0,2.0,1.0,-2.0,-37.0,0.0,1.0,-2.0,-1.0,34.0,-1.0,2.0,0.0,-894.0,-21.0,0.0,-4.0,-1.0,-1952.0,-84.27767539761359,-7.654330094319279,-2.0,159.0,9.0,3.0,3.0,8.168014013927397,1.0,0.0,1.0,51.0,-16.0,-92.0,-4.0,1.0,3.0,-11.0,-6.0,41.0,-9.0,-1.0,-1.0,73.0,2.0,5.0,0.0,-33.0,-5.0,-4.0,100.0,3.0,-5.0,-3.0,1.0,6.0,1.0,-1.0,-5.0,-2.0,-3.0,-11.0,0.0,1.0,1.0,7
2.0,226.0,2.0,22.0,-1.7838224551432105,7.801615248315587,85.0,10.79241696253303,4.0,2.0,71.0,11.0,11.0,0.0,2.0,9.0,0.0,-43.0,0.0,2.0,7.0,-4.0,-56.0,3.0,2.0,0.0,3537.0,30.0,11.0,53.0,3.0,4496.0,-23.450103845987307,-2.8802323438385597,-1.0,876.0,-2.0,3.0,3.0,-80.46940053523099,0.0,8.0,-2.0,730.0,19.0,477.0,74.0,-8.0,41.0,100.0,0.0,293.0,63.0,3.0,0.0,0.0,5.0,-8.0,-3.0,129.0,54.0,62.0,496.0,34.0,2.0,0.0,1.0,45.0,0.0,5.0,3.0,-3.0,0.0,25.0,4.0,0.0,0.0,11
2.0,-242.0,6.0,65.0,-41.8043205013217,-33.2009054470861,134.0,11.31458736005868,-1.0,-1.0,5.0,0.0,14.0,-1.0,2.0,3.0,3.0,26.0,0.0,3.0,3.0,0.0,15.0,0.0,-1.0,1.0,-797.0,-8.0,20.0,30.0,5.0,1771.0,-249.52229039368095,-10.170872501695827,0.0,-356.0,-12.0,0.0,-1.0,-10.17419089028509,0.0,-1.0,-2.0,29.0,15.0,77.0,16.0,-3.0,-8.0,-3.0,-13.0,-95.0,-29.0,-1.0,0.0,-39.0,1.0,1.0,-1.0,5.0,1.0,4.0,3.0,-1.0,-16.0,0.0,0.0,1.0,0.0,-5.0,0.0,-9.0,1.0,-22.0,0.0,-2.0,-1.0,-3
2.0,-54.0,4.0,-33.0,2.838175454557911,1.8408395920905103,-20.0,4.37614555975646,0.0,0.0,11.0,-12.0,-2.0,5.0,2.0,1.0,-1.0,0.0,0.0,1.0,4.0,-1.0,9.0,-1.0,-3.0,0.0,-354.0,2.0,-1.0,-3.0,-9.0,-448.0,40.053756547731304,3.3315141521079252,0.0,621.0,12.0,-4.0,0.0,85.8549061238815,-1.0,0.0,1.0,57.0,-151.0,-37.0,34.0,8.0,11.0,33.0,-3.0,-63.0,-9.0,-1.0,-1.0,86.0,-11.0,4.0,0.0,6.0,1.0,4.0,127.0,-6.0,4.0,2.0,-2.0,4.0,1.0,-3.0,3.0,3.0,0.0,16.0,2.0,-2.0,-1.0,7
2.0,26.0,0.0,157.0,8.811978019143261,-4.282609957512891,51.0,-4.0628706327988775,0.0,0.0,1.0,-6.0,-2.0,7.0,1.0,9.0,2.0,0.0,0.0,1.0,-4.0,1.0,-1.0,0.0,0.0,0.0,-93.0,-4.0,8.0,28.0,4.0,94.0,-112.9321739517156,-1.98109711875153,0.0,298.0,-5.0,-3.0,-1.0,2.4226181412958994,0.0,-5.0,0.0,-16.0,-59.0,-51.0,11.0,-4.0,2.0,4.0,5.0,227.0,6.0,2.0,0.0,0.0,-2.0,-2.0,2.0,-1.0,2.0,14.0,196.0,0.0,8.0,2.0,1.0,0.0,0.0,1.0,6.0,1.0,-1.0,-6.0,-1.0,0.0,0.0,1
2.0,39.0,-3.0,35.0,-10.2212993784976,2.6711985862885985,-51.0,5.179221930564379,0.0,0.0,-4.0,1.0,-9.0,-3.0,0.0,-4.0,1.0,37.0,0.0,0.0,0.0,-2.0,-14.0,0.0,-2.0,0.0,235.0,14.0,-4.0,4.0,5.0,-255.0,44.4819329551768,3.567234088072067,2.0,-441.0,-5.0,-1.0,1.0,-60.888071631453194,0.0,0.0,2.0,8.0,-37.0,5.0,10.0,-1.0,5.0,-5.0,9.0,68.0,21.0,2.0,0.0,0.0,3.0,3.0,2.0,-19.0,-18.0,3.0,213.0,1.0,-9.0,4.0,-1.0,6.0,2.0,-3.0,-1.0,-10.0,0.0,12.0,0.0,-1.0,-1.0,-3
2.0,97.0,1.0,95.0,1.821985242186227,14.86270684926288,-47.0,10.5812984322256,0.0,0.0,10.0,4.0,0.0,0.0,-1.0,-5.0,-3.0,-45.0,0.0,0.0,1.0,-2.0,10.0,3.0,0.0,0.0,-397.0,0.0,10.0,24.0,2.0,75.0,-117.8521269666552,-5.0469663751636205,0.0,-233.0,-2.0,-1.0,-1.0,80.5702210069433,-1.0,-2.0,0.0,64.0,58.0,10.0,1.0,2.0,1.0,-1.0,-3.0,-146.0,-7.0,0.0,-1.0,-40.0,3.0,5.0,1.0,-4.0,13.0,-12.0,-83.0,10.0,-17.0,-2.0,0.0,-3.0,0.0,0.0,-10.0,-2.0,-1.0,-1.0,-1.0,-2.0,0.0,0
2.0,-44.0,3.0,118.0,9.804447909752522,5.31546698635206,51.0,-2.2440000687492967,0.0,0.0,14.0,-8.0,-6.0,0.0,2.0,3.0,-1.0,-34.0,0.0,2.0,1.0,0.0,-24.0,3.0,0.0,0.0,250.0,14.0,0.0,19.0,12.0,829.0,-6.952186307406201,-3.221144487936819,1.0,9.0,-10.0,0.0,-1.0,6.5142926121692,1.0,-1.0,0.0,-51.0,36.0,4.0,15.0,2.0,-10.0,-20.0,-1.0,-10.0,-16.0,2.0,1.0,0.0,12.0,-4.0,1.0,39.0,-2.0,-1.0,-9.0,-1.0,-15.0,-1.0,-1.0,3.0,0.0,-7.0,1.0,-10.0,2.0,1.0,2.0,-1.0,-1.0,-3
2.0,64.0,-1.0,196.0,-6.25319398017811,1.7266796738778998,-107.0,-7.19359449005389,0.0,0.0,3.0,6.0,2.0,1.0,1.0,-3.0,0.0,35.0,0.0,0.0,-2.0,-1.0,-12.0,0.0,2.0,0.0,-867.0,-14.0,-4.0,15.0,0.0,-475.0,-84.0371051153724,-5.519830352509514,0.0,213.0,1.0,-3.0,-2.0,21.8970711160215,0.0,0.0,0.0,18.0,-75.0,1.0,5.0,-1.0,-16.0,-35.0,-3.0,21.0,-21.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,-2.0,-16.0,-6.0,5.0,1.0,0.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,-14.0,-1.0,0.0,1.0,12
2.0,-101.0,-1.0,-90.0,-12.458052352082468,-14.04461183331227,15.0,2.2978921596574704,-1.0,-1.0,-3.0,11.0,-19.0,3.0,0.0,-6.0,0.0,32.0,0.0,0.0,5.0,1.0,10.0,1.0,0.0,0.0,-903.0,-11.0,5.0,-11.0,0.0,-1257.0,-105.969530806134,-6.69734532602864,1.0,373.0,2.0,5.0,1.0,-4.015083466939199,0.0,2.0,0.0,26.0,-85.0,-25.0,19.0,8.0,14.0,12.0,9.0,180.0,14.0,2.0,-2.0,0.0,3.0,7.0,5.0,17.0,-4.0,2.0,62.0,-3.0,-7.0,2.0,0.0,-6.0,0.0,-10.0,4.0,1.0,1.0,-8.0,1.0,1.0,1.0,11
2.0,-79.0,-3.0,-31.0,19.43958195602334,12.74470506790207,-53.0,3.89094861774356,0.0,0.0,-19.0,7.0,11.0,-5.0,0.0,-5.0,0.0,0.0,0.0,1.0,-6.0,-3.0,39.0,-1.0,1.0,0.0,-216.0,-3.0,-7.0,13.0,-1.0,-1045.0,1.8482875466913953,0.9734346710938596,-2.0,236.0,0.0,-1.0,0.0,28.00001083683476,0.0,-2.0,-1.0,37.0,-13.0,-11.0,-20.0,0.0,-25.0,-34.0,0.0,17.0,6.0,0.0,-1.0,-24.0,3.0,4.0,3.0,17.0,7.0,5.0,13.0,14.0,6.0,2.0,-1.0,0.0,0.0,-2.0,7.0,1.0,0.0,3.0,-1.0,-1.0,-3.0,5
2.0,313.0,0.0,452.0,25.78650415882456,-6.169105463274459,212.0,2.53730242212398,0.0,0.0,9.0,19.0,33.0,2.0,-2.0,-3.0,6.0,114.0,0.0,-1.0,7.0,2.0,-20.0,6.0,8.0,0.0,4067.0,35.0,-4.0,4.0,9.0,2301.0,235.18086151962248,1.5716486853494598,-1.0,2520.0,28.0,7.0,3.0,38.206236250416794,0.0,5.0,6.0,572.0,92.0,270.0,60.0,17.0,59.0,102.0,21.0,544.0,118.0,5.0,4.0,86.0,12.0,14.0,-1.0,104.0,56.0,49.0,628.0,51.0,48.0,0.0,-2.0,55.0,1.0,13.0,12.0,14.0,0.0,73.0,5.0,-2.0,-1.0,34
2.0,750.0,-4.0,598.0,60.1000817686045,33.70333223417404,163.0,17.310664112650763,0.0,0.0,1.0,5.0,21.0,-2.0,-1.0,9.0,0.0,0.0,0.0,-1.0,4.0,1.0,-29.0,-1.0,3.0,0.0,6016.0,40.0,12.0,-11.0,7.0,5412.0,241.994535563641,2.67042899281338,0.0,1173.0,8.0,2.0,0.0,-41.824403352219605,0.0,3.0,2.0,578.0,243.0,233.0,78.0,10.0,60.0,101.0,18.0,329.0,76.0,3.0,0.0,0.0,12.0,11.0,2.0,118.0,55.0,32.0,305.0,18.0,11.0,10.0,6.0,44.0,0.0,16.0,3.0,-3.0,4.0,45.0,8.0,2.0,1.0,11
2.0,277.0,1.0,52.0,-21.46119764834006,8.00026011692206,44.0,4.095690565300175,0.0,0.0,36.0,14.0,18.0,-6.0,0.0,-7.0,-2.0,0.0,0.0,-1.0,15.0,0.0,11.0,0.0,2.0,0.0,3854.0,27.0,6.0,-4.0,0.0,4561.0,135.96356922558658,1.47914868297419,2.0,1256.0,18.0,11.0,5.0,-41.669351438133,0.0,13.0,0.0,649.0,162.0,336.0,53.0,16.0,29.0,69.0,0.0,-217.0,50.0,-2.0,0.0,0.0,15.0,11.0,-2.0,115.0,62.0,13.0,-41.0,34.0,8.0,2.0,0.0,53.0,0.0,4.0,-1.0,2.0,3.0,39.0,2.0,0.0,0.0,-1
2.0,32.0,-1.0,125.0,-5.073814986378469,-4.484034797975039,-49.0,2.5391128302020904,0.0,0.0,-6.0,13.0,19.0,-2.0,0.0,-3.0,-2.0,-21.0,0.0,0.0,0.0,-1.0,-136.0,0.0,0.0,0.0,291.0,5.0,9.0,-14.0,-4.0,943.0,-29.895632219046604,-1.557090608879309,0.0,-314.0,-9.0,-1.0,0.0,-10.5420157580268,0.0,7.0,0.0,-32.0,22.0,-8.0,-1.0,0.0,2.0,-6.0,-2.0,-52.0,-5.0,1.0,2.0,40.0,1.0,-3.0,2.0,18.0,-13.0,-1.0,100.0,6.0,-4.0,-2.0,-1.0,-3.0,-1.0,0.0,4.0,-6.0,0.0,-3.0,3.0,0.0,-1.0,8
2.0,147.0,2.0,160.0,-1.620835006739024,-27.54824291027738,163.0,-24.5689233786252,0.0,0.0,31.0,-3.0,7.0,5.0,3.0,14.0,6.0,90.0,0.0,1.0,6.0,5.0,-3.0,-3.0,1.0,0.0,4326.0,25.0,-2.0,3.0,-1.0,3931.0,179.1368076260618,8.81686129758392,1.0,2190.0,17.0,5.0,4.0,-146.1059085930817,2.0,6.0,0.0,541.0,-35.0,279.0,76.0,6.0,35.0,87.0,17.0,346.0,78.0,1.0,2.0,80.0,-1.0,0.0,-1.0,104.0,39.0,51.0,455.0,15.0,49.0,7.0,1.0,56.0,0.0,8.0,22.0,8.0,3.0,35.0,4.0,4.0,1.0,0
2.0,378.0,3.0,410.0,20.64094627639048,16.052118124383842,107.0,-6.052294891892771,2.0,2.0,39.0,-10.0,60.0,1.0,0.0,18.0,1.0,-32.0,0.0,1.0,1.0,0.0,-10.0,0.0,2.0,0.0,5522.0,43.0,3.0,46.0,6.0,6613.0,244.838391429495,10.36508717410794,1.0,1516.0,14.0,-1.0,1.0,-15.622257565663002,0.0,0.0,1.0,636.0,186.0,250.0,43.0,1.0,27.0,81.0,3.0,-66.0,53.0,-2.0,4.0,0.0,4.0,-2.0,-5.0,78.0,56.0,30.0,201.0,31.0,44.0,1.0,0.0,68.0,0.0,26.0,5.0,7.0,-1.0,53.0,1.0,-1.0,-1.0,-11
2.0,681.0,-5.0,283.0,65.1308762523494,46.3370826184465,-91.0,-17.192701341642298,2.0,2.0,38.0,0.0,6.0,4.0,-1.0,-1.0,-3.0,-26.0,0.0,-3.0,5.0,1.0,-15.0,3.0,2.0,-1.0,5131.0,31.0,-12.0,-10.0,-3.0,1646.0,356.16873981414795,14.85222907687389,0.0,2426.0,35.0,5.0,4.0,16.70645931009592,1.0,6.0,4.0,644.0,1.0,177.0,61.0,20.0,50.0,84.0,33.0,287.0,131.0,3.0,0.0,78.0,8.0,4.0,2.0,100.0,70.0,30.0,215.0,37.0,47.0,5.0,0.0,52.0,0.0,15.0,4.0,22.0,0.0,69.0,1.0,4.0,2.0,3
2.0,278.0,-2.0,282.0,-14.636371114713912,-6.391532113954021,134.0,-7.49545736079831,0.0,0.0,18.0,26.0,28.0,-5.0,-2.0,2.0,2.0,0.0,0.0,-1.0,2.0,4.0,-5.0,2.0,6.0,0.0,4034.0,18.0,15.0,38.0,22.0,4839.0,-116.55558598472751,-7.145005923677026,0.0,928.0,-6.0,9.0,1.0,-138.4717194362627,2.0,1.0,-1.0,536.0,357.0,355.0,21.0,4.0,16.0,31.0,16.0,224.0,82.0,3.0,2.0,-86.0,24.0,2.0,0.0,85.0,54.0,23.0,21.0,37.0,14.0,3.0,4.0,48.0,-1.0,11.0,0.0,1.0,2.0,4.0,-1.0,4.0,2.0,-7
2.0,166.0,3.0,41.0,12.357714762492158,15.32567279679444,218.0,-8.633222754435032,0.0,0.0,44.0,-13.0,-11.0,5.0,0.0,7.0,7.0,123.0,0.0,0.0,7.0,4.0,273.0,2.0,2.0,0.0,3210.0,14.0,3.0,61.0,11.0,2998.0,9.916509125595304,2.7669805380201193,0.0,2016.0,22.0,7.0,3.0,-35.0639551497761,1.0,-4.0,0.0,708.0,14.0,290.0,70.0,9.0,26.0,101.0,13.0,203.0,67.0,-1.0,-2.0,-40.0,11.0,12.0,-2.0,101.0,77.0,39.0,71.0,28.0,29.0,6.0,2.0,60.0,2.0,6.0,0.0,18.0,0.0,32.0,-3.0,0.0,2.0,-8
2.0,-285.0,2.0,-56.0,-38.403245840577256,-23.5241711565426,1.0,7.33708879393659,-1.0,0.0,-6.0,5.0,1.0,4.0,-1.0,9.0,1.0,0.0,0.0,-2.0,4.0,1.0,10.0,0.0,-1.0,0.0,-640.0,12.0,-5.0,-4.0,-1.0,-893.0,13.1670746070737,-2.819337647757733,3.0,665.0,1.0,4.0,2.0,15.958740439820598,1.0,-4.0,0.0,-78.0,-38.0,-12.0,22.0,-4.0,16.0,34.0,6.0,60.0,36.0,0.0,0.0,8.0,0.0,-2.0,2.0,12.0,-9.0,9.0,67.0,-2.0,4.0,-4.0,0.0,11.0,0.0,-2.0,-4.0,7.0,2.0,12.0,1.0,0.0,0.0,-6
2.0,414.0,7.0,413.0,-26.12705318005978,-22.73268661266419,212.0,-9.03230990338488,0.0,0.0,72.0,-7.0,15.0,14.0,1.0,16.0,1.0,0.0,0.0,-1.0,18.0,8.0,17.0,4.0,-1.0,0.0,4758.0,32.0,22.0,11.0,3.0,6288.0,85.99439968286171,2.6426028326825204,4.0,1431.0,12.0,5.0,2.0,-65.26499848543816,0.0,6.0,3.0,576.0,80.0,240.0,111.0,12.0,81.0,138.0,16.0,167.0,74.0,0.0,2.0,48.0,4.0,2.0,-3.0,84.0,50.0,25.0,194.0,19.0,29.0,0.0,2.0,53.0,0.0,12.0,5.0,8.0,1.0,34.0,2.0,2.0,7.0,-5
2.0,425.0,8.0,452.0,13.20321551596933,-8.01871753100194,-11.0,-18.32207384472713,0.0,0.0,60.0,-1.0,11.0,0.0,-2.0,4.0,5.0,101.0,0.0,-1.0,9.0,4.0,-23.0,3.0,-1.0,0.0,4873.0,55.0,12.0,47.0,8.0,7391.0,106.9483565313596,12.230464302923238,4.0,1470.0,-5.0,4.0,-2.0,-51.9397314222,-1.0,1.0,0.0,624.0,52.0,412.0,80.0,12.0,36.0,123.0,20.0,171.0,87.0,4.0,3.0,-73.0,9.0,4.0,1.0,181.0,59.0,40.0,137.0,40.0,26.0,11.0,-1.0,43.0,-1.0,7.0,12.0,10.0,6.0,48.0,1.0,-1.0,-1.0,-7
2.0,222.0,6.0,333.0,-3.3272803452275,-20.2305439787989,141.0,-13.770712719066069,0.0,0.0,53.0,0.0,28.0,9.0,1.0,10.0,-1.0,-37.0,0.0,1.0,3.0,4.0,28.0,0.0,5.0,0.0,4000.0,1.0,19.0,39.0,-1.0,5071.0,-57.109179219722606,-6.592552240391477,-2.0,2103.0,20.0,8.0,1.0,39.09675159071129,0.0,2.0,-2.0,687.0,120.0,232.0,56.0,18.0,25.0,105.0,1.0,117.0,37.0,-1.0,0.0,0.0,3.0,7.0,-2.0,142.0,87.0,31.0,91.0,30.0,48.0,-3.0,2.0,46.0,-2.0,10.0,12.0,27.0,0.0,16.0,1.0,2.0,3.0,3
2.0,702.0,-2.0,397.0,67.57368258591656,36.3362723588943,111.0,-10.66692647307028,2.0,0.0,49.0,-5.0,13.0,-1.0,3.0,-4.0,-1.0,0.0,0.0,4.0,3.0,2.0,9.0,2.0,3.0,0.0,5247.0,14.0,19.0,44.0,9.0,7065.0,43.668820889535496,5.979247378147353,-2.0,785.0,7.0,3.0,1.0,-59.4450448104361,0.0,9.0,0.0,785.0,121.0,251.0,36.0,22.0,6.0,45.0,7.0,158.0,20.0,1.0,0.0,-8.0,14.0,15.0,1.0,92.0,76.0,11.0,125.0,22.0,21.0,13.0,0.0,39.0,0.0,9.0,13.0,-1.0,-1.0,16.0,2.0,0.0,1.0,6
2.0,264.0,-3.0,141.0,-29.118724169864723,-20.35772900094186,65.0,2.100099453469734,0.0,0.0,19.0,16.0,32.0,2.0,-2.0,-1.0,3.0,68.0,0.0,-2.0,4.0,2.0,68.0,-1.0,2.0,0.0,3144.0,0.0,17.0,16.0,-10.0,3546.0,-39.7156489297091,3.734217144635288,-1.0,1824.0,28.0,4.0,3.0,-42.5690640040389,-1.0,4.0,0.0,722.0,-8.0,300.0,49.0,9.0,52.0,111.0,13.0,164.0,90.0,-2.0,-1.0,0.0,-11.0,13.0,0.0,46.0,61.0,37.0,314.0,29.0,50.0,7.0,2.0,49.0,0.0,17.0,6.0,26.0,-2.0,30.0,-1.0,2.0,2.0,3
2.0,191.0,4.0,-95.0,19.58496080756621,-0.3020159287541397,289.0,9.87834851550689,1.0,1.0,31.0,-5.0,5.0,0.0,0.0,9.0,1.0,-38.0,0.0,1.0,11.0,3.0,24.0,2.0,-1.0,0.0,4960.0,41.0,17.0,26.0,6.0,4628.0,100.4864047527433,6.358635878334788,0.0,1235.0,9.0,13.0,5.0,-82.3763686497199,0.0,4.0,0.0,609.0,169.0,333.0,56.0,13.0,57.0,143.0,19.0,173.0,111.0,3.0,-2.0,0.0,12.0,7.0,0.0,92.0,42.0,31.0,194.0,40.0,19.0,2.0,1.0,56.0,2.0,13.0,3.0,4.0,-2.0,50.0,4.0,0.0,-1.0,-12
3.0,-64.0,-1.5,-44.0,-10.418500766907243,-12.38054826141443,-51.5,0.2199029849434753,0.0,0.0,10.5,1.5,10.5,0.5,-1.5,0.5,-0.5,-38.0,0.0,-0.5,3.0,-2.0,-29.5,0.5,-2.0,0.0,894.0,8.0,6.0,13.0,1.0,2320.0,-17.474655639960098,-1.1679082378085996,1.0,-402.0,-7.0,-1.0,-1.0,-46.1693201813042,-1.0,2.0,-2.0,4.0,12.0,-30.0,12.0,3.0,-5.0,-5.0,7.0,5.0,5.0,-1.0,-1.0,-73.0,-1.0,-8.0,0.0,-5.0,9.0,9.0,-49.0,-17.0,16.0,1.0,1.0,2.0,0.0,2.0,8.0,4.0,4.0,-3.0,0.0,1.0,0.0,-2
3.0,-79.5,0.0,35.0,-12.661562158341413,-6.872146813409231,69.5,3.9478027111144054,-1.5,-1.5,0.0,4.5,-7.5,-2.5,-1.5,1.5,0.5,13.0,0.0,0.5,2.5,0.5,7.0,-1.0,0.0,0.0,-188.0,-2.0,4.0,4.0,-1.0,1353.0,-31.809112920221494,-1.57247192449018,0.0,-223.0,-11.0,4.0,1.0,-46.397033906926225,-1.0,-4.0,-2.0,-24.0,17.0,51.0,-4.0,-5.0,-3.0,0.0,-12.0,-84.0,-37.0,-2.0,0.0,-39.0,2.0,3.0,2.0,-3.0,-6.0,-7.0,-17.0,3.0,3.0,-2.0,2.0,4.0,1.0,-4.0,6.0,-4.0,0.0,-12.0,-1.0,-2.0,-1.0,-6
